id,var_0,var_1,var_2,var_3,var_4,pin,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,age,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50,var_51,var_52,var_53,var_54,var_55,var_56,var_57,var_58,var_59,var_60,var_61,var_62,var_63,var_64,var_65,var_66,var_67,var_68,var_69,var_70,var_71,var_72,var_73,var_74,var_75,gender,marital_status,city,state,residence_ownership,target_income,device_model,device_category,platform,device_manufacturer
LOA-2PGYDD5P,-0.134230443301744,-0.405807766842298,,,,248006,,-0.0942873352799866,,-0.089278041987446,-0.910455244685322,,-0.234856022745499,,-0.0386303349588364,-0.0692087410726924,-0.746216850200632,-0.723174675934413,-1.81941857242836,-0.0498876433772962,-0.38261779005255,-0.113187471056134,-0.351770960351896,,,-0.235977532858392,-0.533602570532462,,-0.294104687300216,23,-0.0381118831482616,,-0.37287541188222,-0.0718562018907877,0.363424489707578,,-0.386923347641126,,,,,,,,,-0.381277096001528,,-0.810108942263328,,,,,,-0.149821480211634,-0.0945880877911059,,-0.634983431706618,,-0.149790107598414,,-0.666513448477686,,,-0.878337795553042,0.252789553147239,,-0.477489008110504,-0.10530292577967,-0.6866568683973,,-0.371895738262021,-1.72342742384253,,-0.641620069781271,,-0.448044226185912,I-Medium Risk,PERFORM CONSUMER 2.0,MALE, ,Dehradun,Uttarakhand,,14500,SM-N770F,SMART PHONE,ANDROID,samsung
LOA-YFH9QHY1,-0.116535878664386,-0.303417358358625,0.34097076654141,,1.40501019624364,110091,1.22596627812671,-0.0763462044035368,,-0.0783908992610674,-0.713121742674366,0.281952205004757,-0.129808481147335,1.26598402140144,-0.0334601413983086,-0.0502240150341431,-0.112224246392566,0.350099929352979,-1.1370433693492,-0.0385151684819526,-0.155355924161738,-0.0816890307815806,-0.223242930277726,2.18235680435763,2.42999656504221,-0.130651089478833,0.721450587542518,0.268222362888501,-0.220639826260125,25,-0.0330005328220631,-0.0301184867003813,-0.233361610813644,-0.0517983937605208,0.209168435692368,1.29160587157084,-0.162137171011297,,,-0.622594545585924,0.00110489583003893,-0.360403656525356,-0.36087038231011,-0.30895097640351,,-0.407156339859359,1.26598402140144,-0.30512532825387,,-0.20940431511765,-0.180015921099905,-0.385158651679318,-0.351181231130236,-0.135887551293004,-0.0945880877911059,,-0.526594696011425,,-0.135860275577179,-0.655842126709732,0.0758688430988872,-0.00635645560322204,,0.0165913137256028,0.252789553147239,,-0.302320780480615,-0.10530292577967,-0.501447142117087,-0.452942673571224,-0.330585868693783,-1.02976966439349,-0.567162621956886,-0.0440108829361701,,-0.448044226185912,I-Medium Risk,PERFORM CONSUMER 2.0,FEMALE, ,East Delhi,Delhi,RENTED,29250,22041219I,SMART PHONE,ANDROID,xiaomi
LOA-YFH9QHY1,-0.116535878664386,-0.303417358358625,0.34097076654141,,1.40501019624364,110091,1.22596627812671,-0.0763462044035368,,-0.0783908992610674,-0.713121742674366,0.281952205004757,-0.129808481147335,1.26598402140144,-0.0334601413983086,-0.0502240150341431,-0.112224246392566,0.350099929352979,-1.1370433693492,-0.0385151684819526,-0.155355924161738,-0.0816890307815806,-0.223242930277726,2.18235680435763,2.42999656504221,-0.130651089478833,0.721450587542518,0.268222362888501,-0.220639826260125,25,-0.0330005328220631,-0.0301184867003813,-0.233361610813644,-0.0517983937605208,0.209168435692368,1.29160587157084,-0.162137171011297,,,-0.622594545585924,0.00110489583003893,-0.360403656525356,-0.36087038231011,-0.30895097640351,,-0.407156339859359,1.26598402140144,-0.30512532825387,,-0.20940431511765,-0.180015921099905,-0.385158651679318,-0.351181231130236,-0.135887551293004,-0.0945880877911059,,-0.526594696011425,,-0.135860275577179,-0.655842126709732,0.0758688430988872,-0.00635645560322204,,0.0165913137256028,0.252789553147239,,-0.302320780480615,-0.10530292577967,-0.501447142117087,-0.452942673571224,-0.330585868693783,-1.02976966439349,-0.567162621956886,-0.0440108829361701,,-0.448044226185912,I-Medium Risk,PERFORM CONSUMER 2.0,FEMALE, ,East Delhi,Delhi,RENTED,29250,22111317I,SMART PHONE,ANDROID,xiaomi
LOA-LA1DV2CD,-0.137028025700627,-0.424366217575401,,,,182101,,-0.0950280462952051,,-0.090020657775275,-0.757970265858674,,-0.236572327238829,,-0.0387148074396228,-0.0711472559832023,-0.112224246392566,,0.313003937194025,-0.0499354651087604,-0.395738753008388,-0.114677054130159,-0.352311426081334,,,-0.237698394149276,,,-0.295304982606386,29,-0.0381953942271348,,-0.38093024065199,-0.07194054581091,0.350010919793212,,-0.399901376686974,,,-0.0595509511198731,,-0.647651404201884,-0.591632618627991,,,-0.420779660011524,,0.0315304144191015,,,0.475937071032601,,-0.462230104046939,-0.158623281763733,-0.0945880877911059,,-0.526594696011425,-0.116616478488067,-0.15858932121727,,,,,-0.43087324091372,-0.634787670913237,,-1.00299369100017,-0.10530292577967,-0.554364206768576,-0.452942673571224,-0.379383228453012,0.444253074435717,-0.33651399316301,-0.342815476358721,,-0.372633607261136,I-Medium Risk,PERFORM CONSUMER 2.0,MALE, ,Udhampur,Jammu and Kashmir,,20315.5,SM-A146B/DS,SMART PHONE,ANDROID,samsung
ED9XFU16,-0.113673274491595,-0.364677759869784,,,,441302,,-0.0824989432404071,,-0.0774593355528924,-0.035909042591311,,-0.26485826067517,,-0.0336468928982479,-0.0644121010647986,-0.746216850200632,,0.910082239888292,-0.047066407090994,-0.353538568644422,-0.0894808042301387,-0.341529898933676,,,-0.266059426889263,,,-0.30582993707771,29,-0.0335606366903924,,-0.35502396683287,-0.0672595666553307,0.61157553312335,,-0.358160902282846,,,-0.747715344356158,,-0.0883781079836761,-0.130108145992229,0.198759038087634,,-0.339373991563232,,-0.473453199590356,,,-0.807302587098086,,-0.684327849880344,-0.123127195914654,-0.0945880877911059,,0.232126453854928,,-0.123103672038459,,,,,,0.252789553147239,,0.398352130038941,-0.10530292577967,0.239391763003768,-0.697884747966637,-0.355301652462996,-0.0759902451510626,-0.644045498221511,-0.940424663203822,,-0.334928297798748,H-Medium Risk,PERFORM CONSUMER 2.0,FEMALE, ,Nagpur,Maharashtra,SELF-OWNED,37934.5,,,ANDROID,xiaomi
ED9XFU16,-0.113673274491595,-0.364677759869784,,,,441302,,-0.0824989432404071,,-0.0774593355528924,-0.035909042591311,,-0.26485826067517,,-0.0336468928982479,-0.0644121010647986,-0.746216850200632,,0.910082239888292,-0.047066407090994,-0.353538568644422,-0.0894808042301387,-0.341529898933676,,,-0.266059426889263,,,-0.30582993707771,29,-0.0335606366903924,,-0.35502396683287,-0.0672595666553307,0.61157553312335,,-0.358160902282846,,,-0.747715344356158,,-0.0883781079836761,-0.130108145992229,0.198759038087634,,-0.339373991563232,,-0.473453199590356,,,-0.807302587098086,,-0.684327849880344,-0.123127195914654,-0.0945880877911059,,0.232126453854928,,-0.123103672038459,,,,,,0.252789553147239,,0.398352130038941,-0.10530292577967,0.239391763003768,-0.697884747966637,-0.355301652462996,-0.0759902451510626,-0.644045498221511,-0.940424663203822,,-0.334928297798748,H-Medium Risk,PERFORM CONSUMER 2.0,FEMALE, ,Nagpur,Maharashtra,SELF-OWNED,37934.5,RMX3710,SMART PHONE,ANDROID,realme
6IC7NUZ1,0.0280268666521687,-0.0349609249821964,0.01179047911603,,0.325423892836034,110094,0.56210813457821,-0.0314975365466334,,-0.0340124573151901,-0.282575920105007,-0.0358875500349294,-0.16507875908995,0.243538141737266,-0.0201180496450898,-0.0401053825509775,4.53705484819992,4.10656104785885,0.910082239888292,-0.0394074310191429,-0.120426309507427,0.0130839350563477,-0.242927553554533,1.29790800923448,0.530062836593963,-0.165072739104451,,-0.0381971511602528,-0.0310579653182881,35,-0.0198102906702734,-0.0301290326801015,-0.21191866748841,-0.0533720908614145,-0.763315383099171,0.61613766539362,-0.127588063977792,,,-0.622594545585924,-0.434382167069543,,,,,0.808317297003089,0.243538141737266,3.39808784114882,,-0.184733860860385,-0.843838100798697,-0.385158651679318,,0.115239131349341,-0.0945880877911059,,0.801167316254692,-0.748866548475974,0.115192570011878,-0.655842126709732,0.818251134675461,-0.00963039586706373,,5.38616596939747,0.252789553147239,,0.398352130038941,-0.10530292577967,0.715645344867174,-0.697884747966637,-0.222275916504238,1.05120361395363,-0.61841787279997,6.52969017235994,,0.540672777494487,K-High Risk,PERFORM CONSUMER 2.0,MALE, ,New Delhi,Delhi,,41312,CPH2467,SMART PHONE,ANDROID,oneplus
LOA-S6LB8PV5,2.04858486954739,5.68440633624882,8.68020471465104,,1.35135201714514,700026,5.81396367020632,0.808446385182643,,0.666603838199987,1.28263753902735,8.33389266601015,,4.24004138030784,0.450441441975122,0.481620021971542,-0.957547718136654,,0.910082239888292,0.226986658945669,5.8763200194607,1.67973339482996,2.57291140116603,-0.470989581011827,-0.700447538682784,,,7.43489637812278,0.493338403019878,52,0.445393648569334,-0.0240328400783812,2.49114222433751,0.416471245151492,-0.106050457295234,4.71397811620206,5.80383238891661,,,-0.706008411432746,5.05763464654353,-0.528528549038183,-0.591632618627991,-0.424665986879868,,2.55224408055618,4.24004138030784,0.0315304144191015,,5.77637131813097,-0.44756829835361,-0.281858263461807,-0.351181231130236,0.520787780042778,-0.0893366858184704,,-0.201428488925845,,0.520621978022211,0.685200967160664,,-0.00783669283335992,,,,,-0.302320780480615,-0.0989526729495047,-0.210403286533894,-0.208000599175811,2.08522845888828,1.05120361395363,-0.567162621956886,,,-0.448044226185912,J-High Risk,PERFORM CONSUMER 2.0,FEMALE, ,Kolkata,West Bengal,SELF-OWNED,301707,MT2111,SMART PHONE,ANDROID,oneplus
DKENUDD9,-0.0427242309031009,-0.221172480048588,0.121517241591157,-0.375646996814562,-0.0507408484285358,244001,-0.267714544857411,0.181688824378205,0.00323332543930375,0.174808144654707,1.0853040370164,0.0700590349782994,-0.0841962553066094,0.026032038389559,-0.0188144807449324,-0.0357050553782644,-0.53488598226461,,0.910082239888292,0.0658188184584089,-0.0373146477318165,-0.0124359294375197,0.755307091229264,-0.765805846052878,-0.168159564082883,-0.0849177629360183,,0.112115608837731,-0.18874097568125,49,-0.0307811561295418,-0.02963261834899,-0.171937324126122,-0.05527427392371,0.209168435692368,-0.397064643872203,-0.0453817835239176,0.358024020560179,0.322768532616749,-0.12211135050499,0.120757661611713,0.111297323596793,-0.591632618627991,-0.28418463423321,0.0686789614501241,-0.216753981331178,0.026032038389559,-0.30512532825387,-0.201016420742036,0.0223001188222204,-0.443633704570467,-0.214713011120424,2.75818721053744,-0.0709212283497431,0.221033575650842,5.86018643784075,-0.364011592468635,-0.55193619880761,-0.0709130542355426,0.238186602537199,,-0.00622719135432887,5.48072681655623,-0.43087324091372,0.252789553147239,-0.489669938635282,0.223183902409052,-0.10530292577967,1.0860647974276,0.771767698405842,0.415284353058199,1.05120361395363,0.4066871440617,-0.641620069781271,0.228501684093985,-0.347496734286211,I-Medium Risk,PERFORM CONSUMER 2.0,MALE, ,Moradabad,Uttar Pradesh,,43575,SM-A715F,SMART PHONE,ANDROID,samsung
Y28L491S,-0.119867833046933,-0.367923272458668,,-0.0510578607081426,,560058,,-0.0718687335432344,-0.146846600547746,-0.0668017897801686,-0.24669710155756,,-0.207501041103741,,-0.0134827254216665,-0.0543607465793083,0.0991066215434562,-0.186537373290717,0.910082239888292,-0.0356510278658792,-0.355833170228567,-0.093988212884581,-0.241245023995794,,,-0.208549923594951,0.721450587542518,,-0.274974016610621,28,-0.0132504846907144,,-0.27351844677525,-0.0467468650946869,0.826192651753207,,-0.360430507502212,-0.273376750557369,-0.105444438735717,1.87982142981875,,-0.105038290155857,0.100654090325652,-0.10738625042086,-0.0620234988384562,-0.0236168299099966,,0.0315304144191015,-0.204832818903365,,-0.304798752508146,,-0.0180346123801288,-0.0451251791855149,-0.0945880877911059,-0.29078986019729,-0.255622856773442,-0.196655421774332,-0.0451245897064343,,0.0758688430988872,,-0.405774021748873,0.911520423004248,0.548648627834063,0.476031184142396,-0.127152552850726,-0.10530292577967,-0.183944754208149,-0.208000599175811,-0.279536940463979,0.357545854504587,1.0217501541787,0.553598303908931,-0.0736660962153035,-0.448044226185912,F-Low Risk,PERFORM CONSUMER 2.0,MALE, ,Bengaluru,Karnataka,,16500,CPH2495,SMART PHONE,ANDROID,oppo
LOA-3D74CJ5H,-0.11920135986438,-0.356653711090739,,,,440009,,-0.0530028323741906,,-0.0478873740743108,-0.470939717479101,,-0.245189146455983,,-0.0318551642633655,-0.0313962349355083,-0.746216850200632,,0.910082239888292,-0.0126186559462376,-0.347865506366767,-0.102919525819554,-0.223797289727715,,,-0.246338091067259,,,-0.290401976844165,26,-0.031413822323473,,-0.351541330276349,-0.00612431802375214,0.215875220649551,,-0.352549639811782,-0.262322122602833,-0.0572446004453563,0.0655698476503605,,,,,-0.0323556932269462,-0.378734751497295,,-0.810108942263328,-0.208120698156684,,-0.0647885317364402,,0.0930142605365738,-0.137383857556861,-0.0945880877911059,-0.17250185446579,-0.499497512087626,-0.393585771442697,-0.137356141892385,,,,-0.294707968195946,,-0.930646745600062,,-0.477489008110504,-0.10530292577967,-0.501447142117087,-0.452942673571224,-0.264035052931192,1.05120361395363,-0.285258742319927,-0.940424663203822,,-0.448044226185912,I-Medium Risk,PERFORM CONSUMER 2.0,MALE, ,Nagpur,Maharashtra,,31825,SM-A346E/DSN,SMART PHONE,ANDROID,samsung
LOA-1FPA9ZY7,-0.105491848060147,-0.447958348059951,,,,248140,,-0.0810950456074669,,-0.0760518277323027,-0.672758071808489,,,,-0.0366325282153001,-0.0723274332060889,,,-0.539965066654929,-0.0386759675173129,-0.412418565056757,-0.0866575410293414,-0.363997434436869,,,-0.270483234834979,,,-0.265717240470495,28,,,-0.391169811513805,,1.02068941551152,,,,,-0.747715344356158,,-0.255813789691627,0.100654090325652,-0.232466684406996,,-0.397209796818893,,-0.978436813599814,,,-0.497031763055975,,-0.684327849880344,-0.145366414502957,-0.0945880877911059,,-0.418205960316232,,-0.145336351782101,,,,,,,,,-0.10530292577967,-0.369154480488363,-0.697884747966637,-0.388901579317966,-0.422819124875582,-0.644045498221511,,,-0.40614943789437,D-Very Low Risk,PERFORM CONSUMER 2.0,MALE, ,Dehradun,Uttarakhand,,16919.5,CPH2127,SMART PHONE,ANDROID,oppo
